# Size   mem [Mb]
  3312    1457.479680  # [Gb]
  4896    3144.094720  # [Gb]
  6480    5467.942912  # [Gb]
  8064    8434.112512  # [Gb]
  2592     885.3420   # [Mb]
  3888    1999.715328  # [Gb]
  5184    3518.832640  # [Gb]
  6480    5467.942912  # [Gb]
  1872     476.9740   # [Mb]
  2880    1111.016448  # [Gb]
  3888    1999.715328  # [Gb]
  4896    3144.094720  # [Gb]
  1152     194.7990   # [Mb]
  1872     476.9740   # [Mb]
  2592     885.3420   # [Mb]
  3312    1457.479680  # [Gb]
