1152 6.1777
1872 18.3499
1872 27.1151
2592 47.7768
2592 57.2509
2880 98.1750
3312 113.4955
3312 124.4362
3888 161.4077
3888 194.7770
4032 178.1503
4032 239.4694
4896 352.6011
4896 443.2395
5184 482.3352
5904 548.3124
5904 837
6480 1048
6480 920
7776 1715
7776 1716
8064 1817
9648 2569
9648 2637
11520 4680
