1152 0.9616
1872 2.1147
1872 2.4073
2592 6.2577
2592 9.0621
2880 7.9031
3312 11.9230
3312 15.8817
3888 13.9657
3888 19.5385
4032 16.0670
4032 27.2173
4896 28.3537
4896 33.4323
5184 33.9004
5904 35.3972
5904 43.2367
6480 63.9354
6480 67.0499
7776 82.6088
7776 91.5881
8064 88.6032
9648 125.4056
9648 127.8493
11520 184.5553
