1152 .39
1872 .46
1872 .46
2592 .54
2592 .54
2880 .57
3312 .63
3312 .63
3888 .70
3888 .70
4032 .74
4032 .74
4896 .89
4896 .89
5184 .97
5904 1.21
5904 1.21
6480 1.39
6480 1.39
7776 1.86
7776 1.86
8064 1.97
9648 2.64
9648 2.64
11520 3.63
