1152 7.2184
1872 28.8706
1872 30.0242
2592 72.0639
2592 74.4594
2880 84.8389
3312 145.9235
3312 149.1399
3888 228.5859
3888 228.9876
4032 250.6965
4032 253.2243
4896 429.7163
4896 505.8955
5184 494.9433
5904 707
5904 754
6480 1072
6480 993
7776 1682
7776 1926
8064 1859
9648 2980
9648 3486
11520 5760
