1152 .39
1872 .46
1872 .46
2592 .54
2592 .54
2880 .57
3312 .63
3312 .63
3888 .70
3888 .70
4032 .72
4032 .72
4896 .85
4896 .85
5184 .90
5904 1.02
5904 1.02
6480 1.13
6480 1.13
7776 1.39
7776 1.39
8064 1.45
9648 1.83
9648 1.83
11520 2.34
