1152 .49
1872 .85
1872 .89
2592 1.45
2592 1.45
2880 1.61
3312 2.02
3312 2.03
3888 2.70
3888 2.71
4032 2.87
4032 2.87
4896 4.11
4896 4.11
5184 4.57
5904 5.76
5904 5.76
6480 6.87
6480 6.88
7776 9.62
7776 9.62
8064 10.33
9648 14.31
9648 14.66
11520 19.54
