1152 3.7195
1872 13.7727
1872 13.7803
2592 33.1062
2592 33.1930
2880 44.7919
3312 62.9317
3312 69.8840
3888 100.5055
3888 101.4891
4032 110.5338
4032 112.7351
4896 182.2004
4896 199.9538
5184 223.9630
5904 298.8082
5904 321.7214
6480 417.4113
6480 417.9381
7776 658
7776 674
8064 747
9648 1241
9648 1538
11520 2605
