1152 18.4721
1872 43.8396
1872 49.5100
2592 180.3901
2592 98.7685
2880 117.5464
3312 162.5296
3888 253.2348
4032 282.6965
4032 357.4845
4896 534.5927
4896 605
5904 1142
5904 664
6480 1361
6480 1376
7776 1912
9648 2454
9648 2723
11520 3900
