1152 .37
1872 .43
1872 .43
2592 .49
2592 .49
2880 .51
3312 .55
3312 .55
3888 .61
3888 .61
4032 .62
4032 .62
4896 .71
4896 .71
5184 .74
5904 .82
5904 .83
6480 .90
6480 .90
7776 1.09
7776 1.09
8064 1.13
9648 1.51
9648 1.51
11520 1.97
