1152 .49
1872 .89
1872 .89
2592 1.44
2592 1.44
2880 1.69
3312 2.07
3312 2.07
3888 2.70
3888 2.70
4032 2.87
4032 2.87
4896 4.10
4896 4.10
5184 4.56
5904 5.77
5904 5.77
6480 6.90
6480 6.90
7776 9.72
7776 9.72
8064 10.45
9648 14.78
9648 14.78
11520 19.53
