# Ncpu   memory
 1   1.1030e+10    1.0596e+10     1.060e+10   0.00000e+00    1
   4   1.2604e+10    6.3946e+10     1.760e+10   0.00000e+00    2
   8   1.4061e+10    7.3718e+10     9.426e+09   0.00000e+00    1
  16   1.7656e+10    8.2965e+10     7.123e+09   0.00000e+00    1
  24   2.1321e+10    8.2489e+10     4.481e+09   0.00000e+00    1
  32   2.7246e+10    9.0387e+10     3.677e+09   0.00000e+00    2
  48   3.6141e+10    8.3818e+10     2.275e+09   0.00000e+00    2
  64   4.0446e+10    8.9672e+10     2.031e+09   0.00000e+00    2
  72   4.3700e+10    8.8971e+10     1.751e+09   0.00000e+00    3
