# Ncpu   memory
 1   1.3006e+10    1.7965e+08     1.797e+08   0.00000e+00    1
   4   1.4611e+10    1.8525e+08     4.651e+07   0.00000e+00    2
   8   1.6246e+10    1.9420e+08     2.429e+07   0.00000e+00    1
  16   2.0375e+10    2.0603e+08     1.309e+07   0.00000e+00    1
  24   2.4701e+10    2.1989e+08     9.266e+06   0.00000e+00    1
  32   3.1120e+10    2.3386e+08     7.547e+06   0.00000e+00    2
  48   4.1668e+10    2.6463e+08     5.722e+06   0.00000e+00    2
  64   4.7866e+10    2.8513e+08     4.672e+06   0.00000e+00    2
  72   5.1958e+10    2.9868e+08     4.387e+06   0.00000e+00    3
