# Ncpu   memory
 1   2.1988e+09    1.7717e+09     1.772e+09   2.14731e+09    1
   4   3.6084e+09    6.9948e+09     1.811e+09   8.35376e+09    1
   8   5.4540e+09    9.6259e+09     1.308e+09   1.24455e+10    1
  16   9.3566e+09    9.3050e+09     7.489e+08   1.51466e+10    1
  24   1.3343e+10    9.9022e+09     6.226e+08   1.88054e+10    1
  32   1.6765e+10    9.5228e+09     3.844e+08   2.14959e+10    1
  48   2.9352e+10    1.0611e+10     3.145e+08   3.28254e+10    2
