# Ncpu   memory
 1   6.6768e+09    6.1864e+07     6.186e+07   0.00000e+00    1
   4   8.0534e+09    6.9043e+07     1.746e+07   0.00000e+00    2
   8   9.2631e+09    8.0192e+07     1.004e+07   0.00000e+00    1
  16   1.2557e+10    9.6407e+07     6.211e+06   0.00000e+00    1
  24   1.5965e+10    1.1466e+08     4.884e+06   0.00000e+00    1
  32   2.1757e+10    1.3309e+08     4.396e+06   0.00000e+00    2
  48   3.0213e+10    1.7252e+08     3.805e+06   0.00000e+00    2
  64   3.4177e+10    2.0129e+08     3.367e+06   0.00000e+00    2
  72   3.7292e+10    2.1912e+08     3.287e+06   0.00000e+00    3
